idx	X	Y	component
50	157580.2239447656	10545.54897209603	0
51	187194.8136888064	11188.80372577168	0
52	187194.8114803634	11188.80386611778	0
53	187194.6427565462	11188.81440079063	0
54	187194.6405454681	11188.81454161872	0
55	238332.0751377555	11360.87271456256	0
56	238332.0750846251	11360.87270335933	0
57	238332.0944185981	11361.14182957424	0
58	238332.0946973192	11361.14581059631	0
59	238817.447026984	11623.94810936002	0
60	238817.447026983	11623.94810935983	0
61	238817.5746733869	11623.9737844282	0
62	238817.5737886385	11623.97358199464	0
63	245124.4123074138	10729.27900212915	0
64	245124.3936218677	10729.28763166969	0
65	245124.4284668493	10729.27147680766	0
66	245124.4123451711	10729.27901057248	0
67	264289.8589440285	11627.78909576014	0
68	264289.6901806759	11627.9311501479	0
69	264289.9578370842	11627.70489827531	0
70	264289.9542039649	11627.70841640477	0
71	264292.8913203246	11620.78784911568	0
72	264292.8912989089	11620.78790798856	0
73	264292.9313089201	11620.59155126985	0
74	264292.9113903063	11620.6894851448	0
75	274024.586826478	10085.11154619994	0
76	274024.5905250839	10085.1085955961	0
77	274024.6991353213	10085.01882086604	0
78	274024.7068974155	10085.01286803659	0
79	294025.4090868754	11367.76955410363	0
80	294025.3783551964	11367.76875730816	0
81	294025.4346812695	11367.77015602876	0
82	294025.4117908742	11367.76962064288	0
83	301820.1419983501	11289.73105313567	0
84	301820.1305910596	11289.64811857492	0
85	301820.1441886799	11289.74555840652	0
86	301820.1437380798	11289.74290159328	0
87	316624.0298777752	10647.65351484161	0
88	316624.0437153043	10647.66470444938	0
89	316623.9208248436	10647.56258248525	0
90	316624.0298968321	10647.65351413287	0
91	326155.3240274347	12252.68609892147	0
92	326155.3240853339	12252.6860874587	0
93	326155.458862588	12252.7605890747	0
94	326155.4588747851	12252.76058997104	0
95	344639.5803034899	10501.14753383841	0
96	344639.4996583686	10501.14478522544	0
97	344639.6213828865	10501.14893753853	0
98	344639.6263107191	10501.14909931777	0
99	420235.0920930612	13525.84852518122	0
100	420235.0920806463	13525.84853777384	0
101	420236.0613903936	13525.55567617826	0
102	420235.0921127804	13525.84873195686	0
103	420236.0617521066	13525.55565305875	0
104	420236.0614315529	13525.55565759746	0
105	420387.3925859454	13478.05999494046	0
106	420387.3935912435	13478.05967880674	0
107	420388.2996670369	13477.6152451511	0
108	420387.3925408545	13478.06001624605	0
109	420388.2997141014	13477.61524373665	0
110	420388.299685619	13477.61524069219	0
111	420392.6193998971	13474.96817323979	0
112	420392.6196443336	13474.96813999564	0
113	420393.4183999953	13474.35497849409	0
114	420392.6194751858	13474.96819057725	0
115	420393.4189973447	13474.35452019301	0
116	420393.418988345	13474.35444756685	0
117	420397.0611963914	13470.84662728283	0
118	420397.0612200433	13470.84669122886	0
119	420397.9593734814	13470.38219686381	0
120	420397.0611963922	13470.84662728222	0
121	420397.9598572277	13470.38204407757	0
122	420397.9596312174	13470.38210564872	0
123	420458.8267107537	13448.10211953148	0
124	420458.8265492958	13448.10232312126	0
125	420459.6153540893	13447.46454082151	0
126	420458.8265478681	13448.1022553388	0
127	420459.6155827332	13447.46452104028	0
128	420459.6153602861	13447.46448770578	0
129	420461.003122729	13445.97944754577	0
130	420461.003185376	13445.97942144559	0
131	420461.6248102128	13445.18342668608	0
132	420461.0019878146	13445.97937451965	0
133	420461.6249912019	13445.18321251783	0
134	420461.6247945417	13445.18343226584	0
135	420500.96762612	13418.16576487378	0
136	420500.967572413	13418.16582353746	0
137	420501.863469422	13417.70426325296	0
138	420500.9676309881	13418.16576489096	0
139	420501.8629107695	13417.70456215367	0
140	420501.8629378748	13417.70458167471	0
141	420576.2227970355	13384.97257246107	0
142	420576.2225573267	13384.97309432694	0
143	420576.9265676703	13384.23639785487	0
144	420576.223917497	13384.97222204084	0
145	420576.9277316808	13384.23583308835	0
146	420576.9267344731	13384.23643552153	0
147	420578.5313266241	13382.97796675035	0
148	420578.5313686787	13382.97799696283	0
149	420579.3558990745	13382.37913917428	0
150	420578.534150808	13382.97867457273	0
151	420579.356374596	13382.37914882221	0
152	420579.3558499152	13382.37910406486	0
153	420733.0622171975	13292.27330046522	0
154	420733.0621976296	13292.27332360475	0
155	420733.8910008633	13291.68607427231	0
156	420733.0623992743	13292.2732511571	0
157	420733.8915517348	13291.685860267	0
158	420733.8916288828	13291.6859362726	0
159	420753.0122526916	13266.47516003235	0
160	420753.012050148	13266.47583152699	0
161	420754.6116145691	13265.20794715068	0
162	420753.0122526925	13266.47516003207	0
163	420754.611628541	13265.20787896659	0
164	420754.6116544413	13265.20786303429	0
165	420756.0962846379	13263.81608374608	0
166	420756.0963669172	13263.81602759278	0
167	420756.7799395753	13263.0722770636	0
168	420756.0962986817	13263.81591826787	0
169	420756.7801727499	13263.07202806756	0
170	420756.7803695888	13263.07202692022	0
171	420760.4800746542	13259.60130129719	0
172	420760.4800393122	13259.60133528285	0
173	420761.011753107	13258.74147908881	0
174	420760.4800199835	13259.60104680482	0
175	420761.0141712794	13258.73995393408	0
176	420761.0141827214	13258.73994527338	0
177	420813.9407247053	13209.70847525265	0
178	420813.9408576267	13209.70844112454	0
179	420814.9143132038	13209.42136714845	0
180	420813.9408293809	13209.70844930185	0
181	420814.9140963346	13209.42149968121	0
182	420814.9140963355	13209.42149968093	0
183	420922.3868359994	13080.60439195686	0
184	420922.3868201969	13080.60443156572	0
185	420922.8417632244	13079.70232936605	0
186	420922.3868389012	13080.60437711764	0
187	420922.8416473243	13079.70239410965	0
188	420922.841734266	13079.70238463727	0
189	420937.5592114376	13051.6113785578	0
190	420937.5597053534	13051.61141013715	0
191	420937.4267633876	13050.59994931455	0
192	420937.5590901122	13051.61152460197	0
193	420937.4270443932	13050.6007427694	0
194	420937.4268872645	13050.59968260448	0
195	420956.2001139999	13013.12729481066	0
196	420956.1996038637	13013.12707695158	0
197	420956.6366913905	13012.2104391172	0
198	420956.2002103886	13013.12721618904	0
199	420956.6467891543	13012.21194723081	0
200	420956.6467243198	13012.21205661801	0
201	421370.4628862951	12684.03035039199	0
202	421370.4627579863	12684.03111190189	0
203	421372.227187852	12683.00949496353	0
204	421370.462886296	12684.03035039246	0
205	421372.2271644981	12683.0092716379	0
206	421372.2271974604	12683.00948691775	0
207	421372.8671775796	12682.20077319542	0
208	421372.8675518155	12682.20142415507	0
209	421373.6734021474	12681.67453632213	0
210	421372.8673642603	12682.20056761469	0
211	421373.5713000702	12681.47332547537	0
212	421373.5708980261	12681.47282468137	0
213	421486.3808486536	12492.97413556899	0
214	421486.3709838631	12492.99026650285	0
215	421487.09576742	12493.62994991466	0
216	421486.3808796898	12492.97420850247	0
217	421487.1031081512	12493.62454896717	0
218	421487.1035733622	12493.62430975115	0
219	421525.8677887587	12450.23310611485	0
220	421525.7377010386	12450.48390053857	0
221	421527.2032542459	12447.5081826062	0
222	421525.869462357	12450.2304297442	0
223	421527.1743674198	12447.56594339829	0
224	421527.1684530805	12447.57734867567	0
225	421575.5383517379	12407.19975957849	0
226	421575.5381458882	12407.19994152679	0
227	421575.4306230895	12406.19850646546	0
228	421575.6719495718	12407.08247171648	0
229	421575.4311780952	12406.19775911407	0
230	421575.4304764674	12406.19838991203	0
231	421667.3884842279	12307.40405183261	0
232	421667.3892502011	12307.40367893115	0
233	421667.8869792648	12306.5193952892	0
234	421667.3884161637	12307.40410965333	0
235	421667.8869609168	12306.51954078596	0
236	421667.8870021512	12306.51949388432	0
237	421673.1206861591	12297.82096571532	0
238	421673.1210233909	12297.82097300722	0
239	421673.5758661501	12296.90820938215	0
240	421673.1209455669	12297.82123813162	0
241	421673.5774686401	12296.90742189159	0
242	421673.5757053222	12296.90851493796	0
243	421701.446981643	12264.56909836622	0
244	421701.4470718713	12264.56900547079	0
245	421702.1179259295	12263.81941296527	0
246	421701.4467337943	12264.56956079942	0
247	421702.1181176105	12263.81961275185	0
248	421702.1179655335	12263.81928830986	0
249	421723.4730352248	12236.72819102857	0
250	421723.4731519651	12236.72804102871	0
251	421724.1581473813	12235.98614574801	0
252	421723.4731318487	12236.72813433925	0
253	421724.1581264237	12235.98606300427	0
254	421724.1580905141	12235.98612543943	0
255	421829.8811013983	12049.45398475248	0
256	421829.8810573445	12049.45405444633	0
257	421830.4897745064	12048.6376491562	0
258	421829.8799474261	12049.45434083611	0
259	421830.4895509945	12048.63762221928	0
260	421830.4896907033	12048.63774016163	0
261	421859.7770311729	12015.68780765827	0
262	421859.7767898619	12015.687635367	0
263	421860.671740425	12015.19615237049	0
264	421859.7770635941	12015.68778337672	0
265	421860.6736247632	12015.19552281797	0
266	421860.671739044	12015.19614999337	0
267	421862.0426367963	12013.67246779678	0
268	421862.0433893706	12013.67194797339	0
269	421862.6869514451	12012.88419648125	0
270	421862.042718125	12013.67235036972	0
271	421862.6849792231	12012.8832337616	0
272	421862.6870485699	12012.88413793947	0
273	421863.3259662741	12012.08140448598	0
274	421863.3239754796	12012.08104685186	0
275	421864.0866105034	12011.40153311002	0
276	421863.3260080275	12012.08133499208	0
277	421864.0965240842	12011.40998801711	0
278	421864.0967807166	12011.40985758017	0
279	422083.7304988352	11886.72374860754	0
280	422083.7304740617	11886.72377803478	0
281	422084.4681452656	11886.02070550688	0
282	422083.730278991	11886.72388406617	0
283	422084.4678659237	11886.02061350855	0
284	422084.4685028431	11886.02035800375	0
285	422086.1464357105	11884.84074112076	0
286	422086.1465687199	11884.84054266872	0
287	422087.095360116	11884.44418830304	0
288	422086.1466114554	11884.8406211197	0
289	422087.0952663632	11884.44428893058	0
290	422087.0950926414	11884.44433035099	0
291	422113.9298994775	11865.82357693902	0
