idx	X	Y	component
210	1170.899045413011	393488.5019243775	0
211	1169.853446731926	393489.0899368825	0
212	1169.710164915072	393489.297924932	0
213	1148.934110696078	393478.6960498897	0
214	1148.937069145613	393478.692655265	0
215	1148.485718203359	393478.0309124039	0
216	1149.286518252455	393478.2755429308	0
217	1148.261097990908	393478.2263262419	0
218	1148.48541126994	393478.0309016524	0
219	1109.709177145152	393441.1718855334	0
220	1109.709074648446	393441.1723760858	0
221	1109.904393593664	393440.618907993	0
222	1109.814838685794	393441.1521453895	0
223	1110.108969983994	393440.3177588322	0
224	1109.926548010437	393440.5861090874	0
225	1090.110418086406	393410.9458487247	0
226	1090.109911096166	393410.945446559	0
227	1090.162541748607	393409.906531162	0
228	1090.243697287864	393410.8939727168	0
229	1090.166862407583	393409.8998259967	0
230	1090.166039400734	393409.9006722181	0
231	1084.105469658854	393394.0406745904	0
232	1083.933258305769	393394.1508708183	0
233	1083.528426864534	393393.2579902714	0
234	1084.105304908939	393394.0427703228	0
235	1084.002405202598	393393.0695314279	0
236	1083.526631482877	393393.2595882213	0
237	1084.446373704821	393391.1749697829	0
238	1084.424439370516	393391.1996993469	0
239	1084.112638451392	393390.559550736	0
240	1084.446252195514	393391.1753246195	0
241	1084.261333997711	393390.5364610993	0
242	1084.112620962551	393390.5544025942	0
243	1084.006094050827	393378.1776871854	0
244	1084.002473384724	393378.1840600769	0
245	1083.819921820308	393377.5063032019	0
246	1084.006077458151	393378.1783027081	0
247	1083.841665199725	393377.5026557745	0
248	1083.819226694526	393377.5046492143	0
249	1066.296270353487	393328.2822692764	0
250	1066.297636604402	393328.2793848546	0
251	1066.044391609146	393327.0232601594	0
252	1066.404525111197	393328.2508944055	0
253	1066.076833865372	393327.0328527545	0
254	1066.044391610078	393327.023260159	0
255	1058.036801834474	393294.1177330625	0
256	1058.039018241339	393294.1156965111	0
257	1058.227575207246	393292.9641807888	0
258	1058.139039499802	393294.1239079068	0
259	1058.27306798927	393292.9345490084	0
260	1058.227126794402	393292.9646173149	0
261	1057.736814000295	393292.0477572785	0
262	1057.738057026872	393292.0476729201	0
263	1057.649173426791	393291.1451796409	0
264	1057.735585802468	393292.0449160862	0
265	1057.710553771001	393291.1396769115	0
266	1057.710487507982	393291.1387778023	0
267	1049.670233762474	393268.2951455782	0
268	1049.670267383102	393268.2955627794	0
269	1049.745423468063	393267.5841147995	0
270	1049.590255610179	393268.3797601843	0
271	1050.998413961497	393266.6776814604	0
272	1049.74555858539	393267.5847961765	0
273	1038.058738321881	393246.3004980857	0
274	1038.057297403459	393246.3023495714	0
275	1037.432553120307	393245.5422419755	0
276	1038.066474165884	393246.2998950589	0
277	1037.461574330577	393245.5626578605	0
278	1037.438711111434	393245.5408009228	0
279	1037.074693767587	393242.5412502122	0
280	1037.071613100008	393242.5471680977	0
281	1036.949342365609	393241.6550488492	0
282	1037.528477857471	393242.5355553548	0
283	1036.971691911109	393241.663574294	0
284	1036.949386136956	393241.6547558705	0
285	1034.265138973948	393236.0047233484	0
286	1034.264597611153	393236.0050078485	0
287	1033.554867813713	393235.2332029233	0
288	1034.26564007171	393236.0043956219	0
289	1033.673211803893	393235.2111790177	0
290	1033.554686444812	393235.2332762799	0
291	1034.155149399186	393231.8156911501	0
292	1034.12485978764	393231.8244225751	0
293	1034.853080597939	393228.639744216	0
294	1034.154863943812	393231.8168368841	0
295	1034.932492923923	393228.7316439695	0
296	1034.854095114744	393228.6382588352	0
297	1036.117673053057	393224.1370078261	0
298	1035.954835038981	393224.358444707	0
299	1036.160718636354	393224.0974539525	0
300	1036.119783671689	393224.1352138885	0
301	1035.348664450808	393220.794421052	0
302	1035.348918965901	393220.9106707409	0
303	1035.347550802398	393220.680609306	0
304	1035.349335361738	393220.7940558976	0
305	1035.106367517496	393219.7706893287	0
306	1035.105958717177	393219.7693741779	0
307	1035.095824006479	393217.6817774239	0
308	1035.151334010181	393219.6427279997	0
309	1035.169838136993	393217.6804247464	0
310	1035.095940515515	393217.6811068858	0
311	1032.478405609494	393208.3748807265	0
312	1032.476851747837	393208.3750868447	0
313	1032.230738795013	393207.5769855591	0
314	1032.502668269095	393208.3588497756	0
315	1032.628389903693	393207.6927114622	0
316	1032.230934477993	393207.5777100609	0
317	1031.46194465633	393204.3561006904	0
318	1031.855044525	393204.2204923093	0
319	1030.769908559276	393203.6430270293	0
320	1031.462609652779	393204.354676912	0
321	1030.737922071014	393203.6553903162	0
322	1030.734518610872	393203.6585620448	0
323	1029.604653991759	393198.3400855551	0
324	1029.724679962266	393198.2947222319	0
325	1029.364031845937	393197.4258180859	0
326	1029.600520319771	393198.3419763629	0
327	1029.363743363996	393197.4191969557	0
328	1029.365569906309	393197.4185465927	0
329	1029.502503842465	393196.3285162759	0
