idx	X	Y	component
68	263907.9273197254	11865.58774282665	0
69	263908.0831674262	11865.4538807909	0
70	263907.9529929707	11865.56605444717	0
71	263915.1548663637	11862.47741227285	0
72	263915.1565213635	11862.47691473849	0
73	263915.3698107659	11862.40664146156	0
74	263915.3698107653	11862.4066414623	0
75	273637.5692521791	10216.73393721122	0
76	273637.5711344838	10216.73225743515	0
77	273637.5205278416	10216.77873175824	0
78	273637.5142360094	10216.7830325847	0
79	293608.4956464593	12390.91653579343	0
80	293608.4969997452	12390.91640508328	0
81	293608.7545108309	12390.89433220639	0
82	293608.7545652688	12390.89432134484	0
83	301309.065959613	10815.36593398078	0
84	301309.024223256	10815.30676847374	0
85	301309.1022301104	10815.41734374571	0
86	301309.0660651112	10815.36591153639	0
87	316214.9013590483	12495.63185021806	0
88	316214.832829927	12495.68199201987	0
89	316214.9362087448	12495.60618963478	0
90	316214.9361747744	12495.60619279633	0
91	325699.7212507915	11085.16981942096	0
92	325699.7820334851	11085.1695210739	0
93	325699.6680266661	11085.17006739397	0
94	325699.6605826406	11085.17009161189	0
95	344344.0073353381	11070.38219827625	0
96	344344.0073478136	11070.38219933977	0
97	344343.6459564916	11070.30343815279	0
98	344343.645932782	11070.30343878245	0
99	419898.5360795034	9063.527172733167	0
100	419898.5367542413	9063.527377535485	0
101	419899.515805907	9063.76768764141	0
102	419898.5359644769	9063.527103993954	0
103	419899.5161638258	9063.767893027481	0
104	419899.5162281962	9063.767895218891	0
105	420050.3237592474	9117.536545091481	0
106	420050.3235071413	9117.536417040736	0
107	420051.1513307345	9118.126842830057	0
108	420050.3237404143	9117.536501532126	0
109	420051.1515215952	9118.127148044076	0
110	420051.1514401928	9118.127104246943	0
111	420054.8873413575	9121.617787315818	0
112	420054.8873723493	9121.617869617246	0
113	420055.6532422316	9122.281275134294	0
114	420054.8872111823	9121.617773077249	0
115	420055.6534722509	9122.281598267347	0
116	420055.6534722515	9122.281598268148	0
117	420059.2106047551	9125.919136230625	0
118	420059.2105540143	9125.918987166389	0
